machine;size;tilew;tileh;threads;kernel;variant;iterations;schedule;label;arg;time
ernst;4096;16;16;17;life;ocl_hybrid_opti;100;;unlabelled;random;830503
ernst;4096;16;16;18;life;ocl_hybrid_opti;100;;unlabelled;random;731418
ernst;4096;16;16;19;life;ocl_hybrid_opti;100;;unlabelled;random;743949
ernst;4096;16;16;20;life;ocl_hybrid_opti;100;;unlabelled;random;699895
ernst;4096;16;16;21;life;ocl_hybrid_opti;100;;unlabelled;random;744861
ernst;4096;16;16;22;life;ocl_hybrid_opti;100;;unlabelled;random;737568
ernst;4096;16;16;23;life;ocl_hybrid_opti;100;;unlabelled;random;780018
ernst;4096;16;16;24;life;ocl_hybrid_opti;100;;unlabelled;random;750797
ernst;4096;16;16;25;life;ocl_hybrid_opti;100;;unlabelled;random;937433
ernst;4096;16;16;26;life;ocl_hybrid_opti;100;;unlabelled;random;1884415
ernst;4096;16;16;27;life;ocl_hybrid_opti;100;;unlabelled;random;5634022
ernst;4096;16;16;28;life;ocl_hybrid_opti;100;;unlabelled;random;799245
ernst;4096;16;16;29;life;ocl_hybrid_opti;100;;unlabelled;random;799195
ernst;4096;16;16;30;life;ocl_hybrid_opti;100;;unlabelled;random;800342
ernst;4096;16;16;31;life;ocl_hybrid_opti;100;;unlabelled;random;820878
ernst;4096;16;16;32;life;ocl_hybrid_opti;100;;unlabelled;random;892594
ernst;4096;16;16;33;life;ocl_hybrid_opti;100;;unlabelled;random;788596
ernst;4096;16;16;34;life;ocl_hybrid_opti;100;;unlabelled;random;707530
ernst;4096;16;16;35;life;ocl_hybrid_opti;100;;unlabelled;random;720197
ernst;4096;16;16;36;life;ocl_hybrid_opti;100;;unlabelled;random;676553
ernst;4096;16;16;37;life;ocl_hybrid_opti;100;;unlabelled;random;724040
ernst;4096;16;16;38;life;ocl_hybrid_opti;100;;unlabelled;random;685053
ernst;4096;16;16;39;life;ocl_hybrid_opti;100;;unlabelled;random;699332
ernst;4096;16;16;40;life;ocl_hybrid_opti;100;;unlabelled;random;693864
ernst;4096;16;16;41;life;ocl_hybrid_opti;100;;unlabelled;random;758919
ernst;4096;16;16;42;life;ocl_hybrid_opti;100;;unlabelled;random;676196
ernst;4096;16;16;43;life;ocl_hybrid_opti;100;;unlabelled;random;657659
ernst;4096;16;16;44;life;ocl_hybrid_opti;100;;unlabelled;random;631893
ernst;4096;16;16;45;life;ocl_hybrid_opti;100;;unlabelled;random;660707
ernst;4096;16;16;46;life;ocl_hybrid_opti;100;;unlabelled;random;689909
