machine;size;tilew;tileh;threads;kernel;variant;iterations;schedule;label;arg;time
ernst;4096;16;16;28;life;ocl_hybrid;100;;unlabelled;random;2127999
ernst;4096;16;16;29;life;ocl_hybrid;100;;unlabelled;random;2138254
ernst;4096;16;16;30;life;ocl_hybrid;100;;unlabelled;random;2116709
ernst;4096;16;16;31;life;ocl_hybrid;100;;unlabelled;random;2153421
ernst;4096;16;16;32;life;ocl_hybrid;100;;unlabelled;random;2244033
ernst;4096;16;16;33;life;ocl_hybrid;100;;unlabelled;random;2313937
ernst;4096;16;16;34;life;ocl_hybrid;100;;unlabelled;random;2064743
ernst;4096;16;16;35;life;ocl_hybrid;100;;unlabelled;random;2062150
ernst;4096;16;16;36;life;ocl_hybrid;100;;unlabelled;random;2052605
ernst;4096;16;16;37;life;ocl_hybrid;100;;unlabelled;random;2115644
ernst;4096;16;16;38;life;ocl_hybrid;100;;unlabelled;random;2094604
ernst;4096;16;16;39;life;ocl_hybrid;100;;unlabelled;random;2082712
ernst;4096;16;16;40;life;ocl_hybrid;100;;unlabelled;random;2076863
ernst;4096;16;16;41;life;ocl_hybrid;100;;unlabelled;random;2074575
ernst;4096;16;16;42;life;ocl_hybrid;100;;unlabelled;random;2201500
ernst;4096;16;16;43;life;ocl_hybrid;100;;unlabelled;random;2019340
ernst;4096;16;16;44;life;ocl_hybrid;100;;unlabelled;random;2035339
ernst;4096;16;16;45;life;ocl_hybrid;100;;unlabelled;random;2034114
ernst;4096;16;16;46;life;ocl_hybrid;100;;unlabelled;random;2006600
